Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
,"Historiografi Islam kontemporer: wacana, aktualitas, dan aktor sejarah",Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
,Historiografi Islam,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
,Islamic Historiography,Buku Teks,11/1/2021,11/8/2021,Sudah Kembali
pascasarjana,Pengembangan Kurikulum: Teori Dan Praktik,Buku Teks,12/31/2021,1/7/2022,Sudah Kembali
pascasarjana,Panduan Integrasi Nilai Multikultur Dalam Pendidikan Agama Islam Pada SMA dan SMK,Buku Teks,12/31/2021,1/7/2022,Sudah Kembali
pascasarjana,Model pembelajaran pendidikan agama islam berbasis teknologi digital,Disertasi,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Perjumpaan dan Penerimaan Memenangkan Hati dan Pikiran rakyat Lebanon oleh Prajurit TNI,Disertasi,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Musa Versus Firaun,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,"Musa, Alquran dan Bibel : pendekatan Intertekstual-Interkoneksitas Muhammad Izzah Darwazah Terhadap Kisah Nabi Musa",Buku Teks,12/30/2021,1/6/2022,Belum Kembali
pascasarjana,Metodologi Penafsiran al-Quran,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Metode tafsir Maudhui: dan cara penerapannya,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
,Masa depan ilmu ekonomi ; sebuah tinjauan Islam,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
,Ekonomi islam di tengah krisis ekonomi global,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
,"Ekonomi Islam, Kelembagaan, dan Konteks Keindonesiaan : Dari Poitik Makro Ekonomi Hingga Realisasi Mikro",Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
,Etika Produksi Dalam Perspektif ekonomi Islam,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
,Islam dan penegakan ekonomi yang berkeadilan,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
,Islamic Capital Structure Analisis Kritis Terhadap Dampak Fatwa Efek Syariah DSn-MUI,Disertasi,12/30/2021,1/6/2022,Sudah Kembali
,Struktur modal dan kinerja perusahaan: studi kasus Jakarta Islamic Index tahun 2014-2018,Tesis,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Tafsir Ilmi Penciptaan Jagat raya,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Studi ilmu-ilmu Quran,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Metde Tafsir Esoeklektik: Pendekatan Integratif untuk Memahami Kandungan Batin Al-Qur'an,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Samudra ilmu-ilmu al-Quran: ringkasan kitab al-Itqan fi ulum al-Quran,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,"Konsep penciptaan alam dalam pemikiran Islam, sains dan al-Qur an",Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
pascasarjana,Menyingkap Kebenaran Al-Quran,Buku Teks,12/30/2021,1/6/2022,Sudah Kembali
,Problematika politik islam di indonesia,Buku Teks,12/29/2021,1/5/2022,Sudah Kembali
,Islam dan politik: Era Orde Baru,Buku Teks,12/29/2021,1/5/2022,Sudah Kembali
,Contesting Rituals,Buku Teks,12/29/2021,1/5/2022,Sudah Kembali
,Islam dan Dinamika Sosial Politik di Indonesia,Buku Teks,12/29/2021,1/5/2022,Sudah Kembali
,Politik Islam,Buku Teks,12/29/2021,1/5/2022,Sudah Kembali
,Islamic and Islamic law in Indonesia: a social-historical approach,Buku Teks,12/29/2021,1/5/2022,Sudah Kembali
,Ekonomi Islam : teori dan praktek,Buku Teks,12/28/2021,1/4/2022,Sudah Kembali
,Islamic Finance and Law: Theory and Practice In A Globalized World,Buku Teks,12/28/2021,1/4/2022,Sudah Kembali
pascasarjana,Sufisme islam,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
pascasarjana,Akhlak Tasawuf,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
pascasarjana,Perkembangan ilmu tasawuf dan tokoh-tokohnya di nusantara,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
pascasarjana,Tasawuf nusantara: rangakaian mutiara sufi terkemuka,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
,Fiqh ala al Madhahib al Arbaah,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
,Model Pendidikan Karakter di Perguruan Tinggi Islam,Disertasi,12/27/2021,1/3/2022,Sudah Kembali
,Metodologi penelitian sosial,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
,Madrasah: dalam Politik Pendidikan di Indonesia,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
pascasarjana,Kebijakan politik ruang negeri Indonesia: studi diplomasi pemerintahan era reformasi 1998-2018 dalam upaya penyelesaian konflik Israel-Palestina,Disertasi,12/27/2021,1/3/2022,Sudah Kembali
pascasarjana,Metode Tafsir Maudhu`i dan cara penerapannya : al-Bidayah fi al-Tafsir al-Mawdui dirasat manhajiyah mawduiyah,Buku Teks,12/27/2021,1/3/2022,Sudah Kembali
pascasarjana,Model berpikir dalam pendidikan di pesantren (studi kasus pada pondok pesantren di Jawa Timur,Disertasi,12/27/2021,1/3/2022,Sudah Kembali
,First Principles of islamic Economics,Buku Teks,12/24/2021,12/31/2021,Sudah Kembali
,Islamic Finance and Law: Theory and Practice In A Globalized World,Buku Teks,12/24/2021,12/31/2021,Sudah Kembali
,Membangun sistem ekonomi alternatif,Buku Teks,12/24/2021,12/31/2021,Sudah Kembali
,Bank dan Lembaga Keuangan Syariah : Deskripsi dan ilustrasi,Buku Teks,12/24/2021,12/31/2021,Sudah Kembali
,"""Bank syari'ah, dari teori ke praktik = islamic banking""",Buku Teks,12/24/2021,12/31/2021,Sudah Kembali
,Keadilan distributif dalam ekonomi Islam; penguatan peran LKM dan UKM di Indonesia,Buku Teks,12/23/2021,12/30/2021,Sudah Kembali
,Ekonomi Islam : teori dan praktek,Buku Teks,12/23/2021,12/30/2021,Sudah Kembali
,Distributive justice and need fulfilment in an Islamic economy,Buku Teks,12/23/2021,12/30/2021,Sudah Kembali
,Teori ekonomi bagi hasil: kegagalan 'self regulating' ekonomi kapitalis dan konstruksi teori 'self regulating' ekonomi bagi hasil berdasarkan tujuh norma dasar ekonomi,Disertasi,12/23/2021,12/30/2021,Sudah Kembali
pascasarjana,Al-Qawa id al-Fiqhiyah,Buku Teks,12/22/2021,12/29/2021,Sudah Kembali
,Buku Pintar Transaksi syariah ; Menjalin Kerjasama Bisnis dan Menyelesaikan Sengketanya Berdasarkan Panduan Islam,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,Buku Pintar Bisnis Syar'i: rancangan undang-undang perdagangan negara khalifah,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,distributive and need fulfilment in an islamic economy,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,Peran nilai dan moral dalam perekonomian Islam: dawr al-qiyam wa al-akhlaq fi al-iqtisad,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,Agama Pelacur,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,Perselingkuhan Kiyai dan Kekuasaan,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,Teori dan paradigma penelitian sosial : dari Denzin Guba dan penerapannya,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,Metode penelitian sejarah,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,Metodologi penelitian sejarah,Buku Teks,12/21/2021,12/28/2021,Sudah Kembali
,"Filsafat Hukum Islam: studi atas hakikat, sumber, dan rahasia Hukum Ibn ?Arabi",Disertasi,12/20/2021,12/27/2021,Sudah Kembali
,Sifat-sifat Allah dalam perspektif ahlussunnah dan mu'tazilah,Disertasi,12/20/2021,12/20/2021,Sudah Kembali
,Konsep dan Implementasi Keuangan Negara pada masa Al-Khulafa' Al-Rashidun,Disertasi,12/20/2021,12/27/2021,Sudah Kembali
,Sikap Pengikut Salafi Wahabi Di Indonesia Dalam Masalah Khilafiyah,Disertasi,12/20/2021,12/27/2021,Sudah Kembali
pascasarjana,Kebijakan politik ruang negeri Indonesia: studi diplomasi pemerintahan era reformasi 1998-2018 dalam upaya penyelesaian konflik Israel-Palestina,Disertasi,12/20/2021,12/27/2021,Sudah Kembali
pascasarjana,Metode Tafsir Maudhu`i dan cara penerapannya : al-Bidayah fi al-Tafsir al-Mawdui dirasat manhajiyah mawduiyah,Buku Teks,12/20/2021,12/27/2021,Sudah Kembali
pascasarjana,an introduction to multicultural education,Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
pascasarjana,Multicultural Education,Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
pascasarjana,Mendesain Model Pembelaajaran Inovatif-Progresif,Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
pascasarjana,Cerita Sukses Pendidikan Multikultural Di Indonesia,Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
,"Islamic Financial Management: teori, konsep dan aplikasi panduan praktis bagi lembaga keuangan dan bisnis, praktisi, serta mahasiswa",Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
,Sistem Ekonomi Islam : prinsip dasar,Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
,an Introduction to the Islamic Economic : pengantar ekonomi syariah,Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
,Ekonomi islam,Buku Teks,12/17/2021,12/24/2021,Sudah Kembali
,Tahlilan: penelusuran historis atas makna tahlilan di Indonesia,Buku Teks,12/16/2021,12/23/2021,Sudah Kembali
,Keadilan distributif dalam ekonomi Islam; penguatan peran LKM dan UKM di Indonesia,Buku Teks,12/16/2021,12/23/2021,Sudah Kembali
,Ekonomi Islam : teori dan praktek,Buku Teks,12/16/2021,12/23/2021,Sudah Kembali
,Moderatisme Islam: kumpulan tulisan para penggerak moderasi beragama,Buku Teks,12/15/2021,12/22/2021,Sudah Kembali
pascasarjana,Multikulturalisme: Tantangan - Tantangan Global Masa Depan Dalam Transformasi Pendidikan Nasional,Buku Teks,12/15/2021,12/22/2021,Sudah Kembali
pascasarjana,Memelihara Kerukunan melalui pendidikan multikultura,Buku Teks,12/15/2021,12/22/2021,Sudah Kembali
,Teologi Islam: aliran-aliran sejarah analisa perbandingan,Buku Teks,12/15/2021,12/22/2021,Sudah Kembali
,Theology Islam (ilmu Kalam),Buku Teks,12/15/2021,12/22/2021,Sudah Kembali
,Islam ditelanjangi: Pertanyaan-Pertanyaan Subversif seputar doktrin dan tradisi,Buku Teks,12/15/2021,12/22/2021,Sudah Kembali
,Approaches to Islam in religious studies,Buku Teks,12/14/2021,12/28/2021,Belum Kembali
,the end of history and the last man,Buku Teks,12/14/2021,12/21/2021,Sudah Kembali
pascasarjana,Reformasi birokrasi Indonesia dan revolusi industri 4.0,Buku Teks,12/14/2021,12/21/2021,Sudah Kembali
,Manajemen pendidikan terpadu Pondok Pesantren dan Perguruan Tinggi: studi multisitus di Ma'had Dalwa Bangil dan Pondok Ngalah Purwosari Pasuruan,Disertasi,12/13/2021,12/20/2021,Sudah Kembali
,Sistem Ekonomi Islam : prinsip dasar,Buku Teks,12/10/2021,12/17/2021,Sudah Kembali
,Contemporary Islamic Economic Thought: a selected comparative analysis,Buku Teks,12/10/2021,12/17/2021,Sudah Kembali
,an Introduction to the Islamic Economic : pengantar ekonomi syariah,Buku Teks,12/10/2021,12/17/2021,Sudah Kembali
,Ekonomi islam,Buku Teks,12/10/2021,12/17/2021,Sudah Kembali
,Siyar Alam wa al-Nubala (Jld. 1-18),Buku Teks,12/9/2021,12/16/2021,Sudah Kembali
,Siyar Alam wa al-Nubala (Jld. 1-18),Buku Teks,12/9/2021,12/16/2021,Sudah Kembali
,Modernisasi hukum Keluarga Di Indonesia (1974-2008),Disertasi,12/8/2021,12/15/2021,Sudah Kembali
,Transformasi hukum Islam ke dalam sistem hukum nasional : studi hukum UU No. 1 Th. 1974 tentang Perkawinan,Disertasi,12/8/2021,12/15/2021,Sudah Kembali
,Lingkungan Sosio Religius Dan Pembentukan Moral,Tesis,12/7/2021,12/14/2021,Sudah Kembali
,Paradigma Baru Pembelajaran PAI Telaah Keberhasilan Model DSL (Dakwah Sistem Langsung) Di SMK Negeri 8 Jakarta,Tesis,12/7/2021,12/14/2021,Sudah Kembali
,Metodologi penelitian sosial,Buku Teks,12/7/2021,12/14/2021,Sudah Kembali
,"Metodologi Penelitian Kualitatif: Pendekatan Positivistik, Rsaionalistik, Phenomenologik, dan Realisme Metaphisik Telaah Studi Teks dan Penelitian Agama",Buku Teks,12/7/2021,12/14/2021,Sudah Kembali
,Teori dan paradigma penelitian sosial : dari Denzin Guba dan penerapannya,Buku Teks,12/7/2021,12/14/2021,Sudah Kembali
,Metode penelitian sejarah,Buku Teks,12/7/2021,12/14/2021,Sudah Kembali
,Metodologi penelitian sejarah,Buku Teks,12/7/2021,12/14/2021,Sudah Kembali
,Sikap Pengikut Salafi Wahabi Di Indonesia Dalam Masalah Khilafiyah,Disertasi,12/6/2021,12/13/2021,Sudah Kembali
,Women in public sector : Perempuan di sektor publik,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
,Delusi kesetaraan gender,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
,Konsep dan Implementasi Keuangan Negara pada masa Al-Khulafa' Al-Rashidun,Disertasi,12/6/2021,12/13/2021,Sudah Kembali
,Sifat-sifat Allah dalam perspektif ahlussunnah dan mu'tazilah,Disertasi,12/6/2021,12/13/2021,Sudah Kembali
,"Filsafat Hukum Islam: studi atas hakikat, sumber, dan rahasia Hukum Ibn ?Arabi",Disertasi,12/6/2021,12/13/2021,Sudah Kembali
,Gerakan salafi radikal di indonesia,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
,the end of history and the last man,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
pascasarjana,Etik Wirausaha dan Kontestasi Pasar: Studi Terhadap Etnis Jawa-Muslim dan Etnis Tionghoa-Konghucu Kota Cirebon,Disertasi,12/6/2021,12/13/2021,Sudah Kembali
pascasarjana,Pondok Pesantren Dalam Perspektif Ekonomi ( Studi Kewirausahaan Pesantren di Kab. Ogan Ilir Sumatera Selatan),Disertasi,12/6/2021,12/13/2021,Sudah Kembali
pascasarjana,Ayat-ayat Tematik: Hukum Islam,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
pascasarjana,Kontekstualitas al-Quran: kajian tematik atas ayat-ayat hukum dalam al-Quran,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
,Postmodernisme bahaya dan harapan bagi Islam,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
,Fikih aborsi : Wacana penguatan hak reproduksi perempuan,Buku Teks,12/6/2021,12/13/2021,Sudah Kembali
21191200000041,Masa Depan Pesantren,Buku Teks,12/3/2021,12/10/2021,Sudah Kembali
21191200000041,Manajemen Pondok Pesantren,Buku Teks,12/3/2021,12/10/2021,Sudah Kembali
21191200000041,Pesantren Studies 2a Buku II : Kosmopolitanisme Peradaban Kaum Santri Di Masa Kolonial,Buku Teks,12/3/2021,12/10/2021,Sudah Kembali
21191200000041,Pembelajaran pesantren : suatu kajian komparatif,Buku Teks,12/3/2021,12/10/2021,Sudah Kembali
21191200000041,Bilik-Bilik Pesantren,Buku Teks,12/3/2021,12/10/2021,Sudah Kembali
,"Kayf tahfaz al-Quran al-Karim, qawaid asasiyah wa turuq amaliyah",Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Ulumul quran; sebuah pengantar,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Kaidah-kaidah Fikih ; Kaidah-kaidah hukum islam dalam menyelesaikan masalah-masalah yang praktis,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Islamic Studies di Perguruan Tinggi: pendekatan integratif-interkonektif,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
pascasarjana,"Social Theory The Multicultural, Global, And Classic Readings",Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
pascasarjana,Multikulturalisme: Tantangan - Tantangan Global Masa Depan Dalam Transformasi Pendidikan Nasional,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
pascasarjana,"Konstruksi Sosial Media Massa: kekuatan pengaruh media mssa, iklan televisi dan keputusan konsumen serta kritik terhadap Peter L. Berger and Thomas Luckmann",Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
pascasarjana,Memelihara Kerukunan melalui pendidikan multikultura,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
pascasarjana,Akulturasi Nilai - Nilai Persaudaraan Islam Model Dayah Aceh,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
pascasarjana,Peran nilai dan moral dalam perekonomian Islam: dawr al-qiyam wa al-akhlaq fi al-iqtisad,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Wacana Islam liberal: pemikiran Islam kontemporer tentang isu-isu global,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Filsafat Islam: Sunah Nabi Dalam Berfikir,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Filsafat etika: tanggapan kaum rasionalis dan institusionalis Islam,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Pemikiran falsafi dalam Islam,Buku Teks,12/2/2021,12/9/2021,Sudah Kembali
,Pemakzulan Kepala Negara menurut Hukum Islam: kasus Presiden Abdurrahman Wahid,Disertasi,12/2/2021,12/9/2021,Sudah Kembali
,Agency problem dalam kontrak Mudarabah di Perbankan Syariah,Disertasi,12/2/2021,12/9/2021,Sudah Kembali
